home_team,away_team,season_start,home_last10_points,away_last10_points,home_last10_gd,away_last10_gd,h2h_last5_home_points,h2h_last5_away_points
18.0,6.0,-1.7329366804956492,0.7493528403501726,0.6240097721673493,0.9884402634739201,0.545231739789823,-0.5368970317235366,-1.427436694730433
18.0,10.0,-1.7329366804956492,1.2495166701787663,1.1385457985419214,1.2116977696344997,1.368717449539347,-0.5368970317235366,-1.427436694730433
18.0,12.0,-1.7329366804956492,1.2495166701787663,0.10947374579277727,1.3233265227147897,0.07466847707580924,-1.3366415124975977,-0.6330263917528757
18.0,13.0,-1.7329366804956492,0.9160741169597039,0.6240097721673493,1.2116977696344997,0.42759092411131955,-0.5368970317235366,-1.427436694730433
19.0,0.0,-1.7329366804956492,-0.08425354269748353,1.1385457985419214,-0.1278472673289779,1.0157950025038367,-1.070060018906244,-1.1626332604045806
19.0,1.0,-1.7329366804956492,-0.25097481930701476,-1.2626223245394148,-0.4627335265698473,-0.7488172326737148,-1.3366415124975977,-0.6330263917528757
19.0,3.0,-1.7329366804956492,0.24918901052157894,-0.5765742893733188,0.09541023883160174,-0.6311764169952113,-1.070060018906244,-1.1626332604045806
19.0,4.0,-1.7329366804956492,0.24918901052157894,-0.06203826299874674,0.09541023883160174,0.07466847707580924,-0.5368970317235366,-1.427436694730433
19.0,5.0,-1.7329366804956492,-0.08425354269748353,-0.06203826299874674,-0.016218514248688073,-0.8664580483522182,-0.5368970317235366,-1.427436694730433
19.0,6.0,-1.7329366804956492,-0.08425354269748353,0.10947374579277727,-0.016218514248688073,0.3099501084328161,-0.5368970317235366,-1.427436694730433
19.0,10.0,-1.7329366804956492,-0.08425354269748353,0.9670337897503973,-0.1278472673289779,1.13343581818234,-1.3366415124975977,-0.6330263917528757
19.0,12.0,-1.7329366804956492,0.41591028713111017,0.10947374579277727,0.20703899191189154,0.07466847707580924,-1.3366415124975977,-0.6330263917528757
19.0,13.0,-1.7329366804956492,0.41591028713111017,0.6240097721673493,0.20703899191189154,0.6628725554683265,-0.5368970317235366,-1.427436694730433
19.0,18.0,-1.7329366804956492,0.08246773391204769,1.1385457985419214,-0.1278472673289779,1.368717449539347,-1.3366415124975977,-0.6330263917528757
21.0,0.0,-1.7329366804956492,-0.7511386491356085,1.1385457985419214,-0.3511047734895575,1.13343581818234,-1.3366415124975977,-0.6330263917528757
21.0,1.0,-1.7329366804956492,-0.417696095916546,-1.4341343333309389,-0.23947602040926766,-1.2193804953877285,-1.070060018906244,-1.1626332604045806
21.0,3.0,-1.7329366804956492,-0.08425354269748353,-0.5765742893733188,-0.016218514248688073,-0.6311764169952113,-1.070060018906244,-1.1626332604045806
21.0,4.0,-1.7329366804956492,0.24918901052157894,-0.4050622805817948,0.541925251152761,-0.16061315428119763,-1.070060018906244,-1.1626332604045806
